capture_order,capture_id,capture_label,capture_source,node_index,node_type,node_role,geo_number,slave_id,pcb_id,signal,sample,time_s,value_v,sample_offset,aligned_sample,aligned_time_s,fs_hz,adc_config,adc_range_v,adc_counts_per_volt,hammer_offset_m,position_m,pga_code,pga_gain,vdac_byte,mac
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,raw,1287,0.494239631,-0.9622573852539062,0,1287,0.494239631,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,raw,1288,0.494623656,-0.9582328796386719,0,1288,0.494623656,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,raw,1289,0.495007680,-0.9531974792480469,0,1289,0.495007680,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,raw,1290,0.495391705,-0.9354400634765625,0,1290,0.495391705,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,raw,1291,0.495775730,-0.9207725524902344,0,1291,0.495775730,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,raw,1292,0.496159754,-0.923004150390625,0,1292,0.496159754,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,raw,1293,0.496543779,-0.9198188781738281,0,1293,0.496543779,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,raw,1294,0.496927803,-0.91339111328125,0,1294,0.496927803,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,raw,1295,0.497311828,-0.9004020690917969,0,1295,0.497311828,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,raw,1296,0.497695853,-0.8956718444824219,0,1296,0.497695853,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,raw,1297,0.498079877,-0.9049606323242188,0,1297,0.498079877,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,raw,1298,0.498463902,-0.9147834777832031,0,1298,0.498463902,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,raw,1299,0.498847926,-0.9235954284667969,0,1299,0.498847926,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,raw,1300,0.499231951,-0.9338188171386719,0,1300,0.499231951,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,raw,1301,0.499615975,-0.9372138977050781,0,1301,0.499615975,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,raw,1302,0.500000000,-0.9382057189941406,0,1302,0.500000000,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,raw,1303,0.500384025,-0.9464263916015625,0,1303,0.500384025,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,raw,1304,0.500768049,-0.959014892578125,0,1304,0.500768049,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,raw,1305,0.501152074,-0.9772682189941406,0,1305,0.501152074,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,raw,1306,0.501536098,-0.9876060485839844,0,1306,0.501536098,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,raw,1307,0.501920123,-0.9893226623535156,0,1307,0.501920123,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,raw,1308,0.502304147,-0.9935569763183594,0,1308,0.502304147,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,raw,1309,0.502688172,-1.000518798828125,0,1309,0.502688172,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,raw,1310,0.503072197,-1.0041236877441406,0,1310,0.503072197,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,raw,1311,0.503456221,-1.0059165954589844,0,1311,0.503456221,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,raw,1312,0.503840246,-1.0209465026855469,0,1312,0.503840246,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,raw,1313,0.504224270,-1.0296058654785156,0,1313,0.504224270,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,raw,1314,0.504608295,-1.0312271118164062,0,1314,0.504608295,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,raw,1315,0.504992320,-1.0345077514648438,0,1315,0.504992320,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,raw,1316,0.505376344,-1.0400390625,0,1316,0.505376344,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,raw,1317,0.505760369,-1.0432052612304688,0,1317,0.505760369,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,raw,1318,0.506144393,-1.0588645935058594,0,1318,0.506144393,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,raw,1319,0.506528418,-1.0710906982421875,0,1319,0.506528418,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,0,0.000000000,-0.8884429931640625,0,0,0.000000000,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,1,0.000384025,-0.8825302124023438,0,1,0.000384025,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,2,0.000768049,-0.8929252624511719,0,2,0.000768049,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,3,0.001152074,-0.9352493286132812,0,3,0.001152074,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,4,0.001536098,-0.9437179565429688,0,4,0.001536098,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,5,0.001920123,-0.9465789794921875,0,5,0.001920123,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,6,0.002304147,-0.9542083740234375,0,6,0.002304147,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,7,0.002688172,-0.95977783203125,0,7,0.002688172,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,8,0.003072197,-0.9632110595703125,0,8,0.003072197,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,9,0.003456221,-0.9607505798339844,0,9,0.003456221,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,10,0.003840246,-0.9638595581054688,0,10,0.003840246,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,11,0.004224270,-0.9803009033203125,0,11,0.004224270,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,12,0.004608295,-0.9873580932617188,0,12,0.004608295,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,13,0.004992320,-0.9904289245605469,0,13,0.004992320,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,14,0.005376344,-0.9914398193359375,0,14,0.005376344,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,15,0.005760369,-1.0002899169921875,0,15,0.005760369,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,16,0.006144393,-1.0117912292480469,0,16,0.006144393,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,17,0.006528418,-1.0240745544433594,0,17,0.006528418,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,18,0.006912442,-1.0291099548339844,0,18,0.006912442,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,19,0.007296467,-1.0315132141113281,0,19,0.007296467,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,20,0.007680492,-1.0322952270507812,0,20,0.007680492,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,21,0.008064516,-1.0433578491210938,0,21,0.008064516,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,22,0.008448541,-1.0434532165527344,0,22,0.008448541,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,23,0.008832565,-1.0500335693359375,0,23,0.008832565,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,24,0.009216590,-1.0627174377441406,0,24,0.009216590,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,25,0.009600614,-1.0856819152832031,0,25,0.009600614,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,26,0.009984639,-1.0983085632324219,0,26,0.009984639,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,27,0.010368664,-1.1041259765625,0,27,0.010368664,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,28,0.010752688,-1.1164283752441406,0,28,0.010752688,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,29,0.011136713,-1.1204910278320312,0,29,0.011136713,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,30,0.011520737,-1.1180496215820312,0,30,0.011520737,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,31,0.011904762,-1.1027336120605469,0,31,0.011904762,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,32,0.012288786,-1.0852813720703125,0,32,0.012288786,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,33,0.012672811,-1.0723495483398438,0,33,0.012672811,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,34,0.013056836,-1.0557174682617188,0,34,0.013056836,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,35,0.013440860,-1.0470199584960938,0,35,0.013440860,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,36,0.013824885,-1.04461669921875,0,36,0.013824885,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,37,0.014208909,-1.0370826721191406,0,37,0.014208909,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,38,0.014592934,-1.0305404663085938,0,38,0.014592934,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,39,0.014976959,-1.0199546813964844,0,39,0.014976959,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,40,0.015360983,-1.0067939758300781,0,40,0.015360983,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,41,0.015745008,-0.9877967834472656,0,41,0.015745008,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,42,0.016129032,-0.9811210632324219,0,42,0.016129032,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,43,0.016513057,-0.9799957275390625,0,43,0.016513057,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,44,0.016897081,-0.9791374206542969,0,44,0.016897081,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,45,0.017281106,-0.9741401672363281,0,45,0.017281106,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,46,0.017665131,-0.9689140319824219,0,46,0.017665131,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,47,0.018049155,-0.9610176086425781,0,47,0.018049155,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,48,0.018433180,-0.9576797485351562,0,48,0.018433180,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,49,0.018817204,-0.9464836120605469,0,49,0.018817204,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,50,0.019201229,-0.9390068054199219,0,50,0.019201229,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,51,0.019585253,-0.9344100952148438,0,51,0.019585253,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,52,0.019969278,-0.93017578125,0,52,0.019969278,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,53,0.020353303,-0.9450340270996094,0,53,0.020353303,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,54,0.020737327,-0.9389686584472656,0,54,0.020737327,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,55,0.021121352,-0.9348106384277344,0,55,0.021121352,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,56,0.021505376,-0.9241294860839844,0,56,0.021505376,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,57,0.021889401,-0.9350395202636719,0,57,0.021889401,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,58,0.022273425,-0.9351539611816406,0,58,0.022273425,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,59,0.022657450,-0.9362602233886719,0,59,0.022657450,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,60,0.023041475,-0.9505462646484375,0,60,0.023041475,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,61,0.023425499,-0.9633255004882812,0,61,0.023425499,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,62,0.023809524,-0.9629249572753906,0,62,0.023809524,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,63,0.024193548,-0.979156494140625,0,63,0.024193548,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,64,0.024577573,-0.9830665588378906,0,64,0.024577573,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,65,0.024961598,-0.9831428527832031,0,65,0.024961598,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,66,0.025345622,-0.9975433349609375,0,66,0.025345622,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,67,0.025729647,-1.0058975219726562,0,67,0.025729647,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,68,0.026113671,-1.0128402709960938,0,68,0.026113671,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,69,0.026497696,-1.01898193359375,0,69,0.026497696,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,70,0.026881720,-1.0205268859863281,0,70,0.026881720,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,71,0.027265745,-1.033935546875,0,71,0.027265745,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,72,0.027649770,-1.0344123840332031,0,72,0.027649770,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,73,0.028033794,-1.0403251647949219,0,73,0.028033794,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,74,0.028417819,-1.0485458374023438,0,74,0.028417819,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,75,0.028801843,-1.053924560546875,0,75,0.028801843,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,76,0.029185868,-1.0608673095703125,0,76,0.029185868,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,77,0.029569892,-1.0787391662597656,0,77,0.029569892,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,78,0.029953917,-1.0918045043945312,0,78,0.029953917,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,79,0.030337942,-1.1116981506347656,0,79,0.030337942,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,80,0.030721966,-1.1083984375,0,80,0.030721966,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,81,0.031105991,-1.1106491088867188,0,81,0.031105991,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,82,0.031490015,-1.1044120788574219,0,82,0.031490015,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,83,0.031874040,-1.0938835144042969,0,83,0.031874040,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,84,0.032258065,-1.0808181762695312,0,84,0.032258065,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,85,0.032642089,-1.0732078552246094,0,85,0.032642089,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,86,0.033026114,-1.0619163513183594,0,86,0.033026114,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,87,0.033410138,-1.0470199584960938,0,87,0.033410138,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,88,0.033794163,-1.0418891906738281,0,88,0.033794163,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,89,0.034178187,-1.036224365234375,0,89,0.034178187,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
